address,model,status,n_tokens,prompt_tokens,completion_tokens,gen_code,is_empty
0x47ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c2936,description_v1111_1,1,10984.0,10656.0,328.0,1.0,False
0x49edf201c1e139282643d5e7c6fb0c7219ad1db7,description_v1111_5,1,6008.0,5530.0,478.0,1.0,False
0x4a627b324189014fa757ed7cc730b180879232d7,description_v1111_2,1,3509.0,2762.0,747.0,1.0,False
0x4aea7cf559f67cedcad07e12ae6bc00f07e8cf65,description_v1111_5,1,6891.0,6232.0,659.0,1.0,False
0x4c0fc7abfa8d2a44b379704a8dc1e5b6169f8454,description_v1111_2,1,8634.0,7860.0,774.0,1.0,False
0x4c854e15c2acbe3a505dc33eb6b72b8fc8a0ff00,description_v1111_4,1,2878.0,2076.0,802.0,1.0,False
0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,description_v1111_4,1,16075.0,14997.0,1078.0,1.0,False
0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8,description_v1111_5,1,2841.0,1929.0,912.0,1.0,False
0x50cb61afa3f023d17276dcfb35abf85c710d1cff,description_v1111_5,1,2676.0,1759.0,917.0,1.0,False
0x52083b1a21a5abc422b1b0bce5c43ca86ef74cd1,description_v1111_4,1,7837.0,7139.0,698.0,1.0,False
0x53b04999c1ff2d77fcdde98935bb936a67209e4c,description_v1111_5,1,2242.0,1581.0,661.0,1.0,False
0x5535a72556727c221c567e0fc4208c5a99dba1cc,description_v1111_5,1,1580.0,1032.0,548.0,1.0,False
0x575cb87ab3c2329a0248c7d70e0ead8e57f3e3f7,description_v1111_4,1,3067.0,1861.0,1206.0,1.0,False
0x57831a0c76ba6b4fdcbadd6cb48cb26e8fc15e93,description_v1111_5,1,3516.0,2827.0,689.0,1.0,False
0x57b116da40f21f91aec57329ecb763d29c1b2355,description_v1111_2,1,13803.0,12894.0,909.0,1.0,False
0x5da60592329d7651ff3415ef7f3d3ed91d1c2f24,description_v1111_5,1,892.0,511.0,381.0,1.0,False
0x5eee354e36ac51e9d3f7283005cab0c55f423b23,description_v1111_5,1,3690.0,3038.0,652.0,1.0,False
0x60cd862c9c687a9de49aecdc3a99b74a4fc54ab6,description_v1111_4,1,9810.0,9303.0,507.0,1.0,False
0x62a940646e8f9fceac28454414bb6133a54055ea,description_v1111_2,1,1368.0,812.0,556.0,1.0,False
0x63658cc84a5b2b969b8df9bea129a1c933e1439f,description_v1111_2,1,3496.0,2877.0,619.0,1.0,False
0x64af032181669383a370ae6e4b438ee26bb559b7,description_v1111_5,1,1188.0,794.0,394.0,1.0,False
0x6822aaf4ab22e6cca8352a927b9ae0a8fdb58d9d,description_v1111_3,1,10137.0,9635.0,502.0,1.0,False
0x686e5ac50d9236a9b7406791256e47feddb26aba,description_v1111_5,1,1079.0,689.0,390.0,1.0,False
0x68c4b7d05fae45bcb6192bb93e246c77e98360e1,description_v1111_5,1,1483.0,909.0,574.0,1.0,False
0x6c424c25e9f1fff9642cb5b7750b0db7312c29ad,description_v1111_2,1,7579.0,6607.0,972.0,1.0,False
0x6d903f6003cca6255d85cca4d3b5e5146dc33925,description_v1111_5,1,1022.0,669.0,353.0,1.0,False
0x6db943251e4126f913e9733821031791e75df713,description_v1111_3,1,19074.0,18083.0,991.0,1.0,False
0x6de3cc59152e19f108378984f45e20a34c9f6338,description_v1111_5,1,1337.0,854.0,483.0,1.0,False
