address,model,status,n_tokens,prompt_tokens,completion_tokens,gen_code,is_empty
0x549b38e8e5fb1ba4acd4187d8b7c8a04deb53206,bytecode_5,1,1789.0,1600.0,189.0,1.0,True
0x54b0de285c15d27b0daa687bcbf40cea68b2807f,bytecode_4,1,4634.0,4429.0,205.0,0.0,0
0x54c716c88a3eb59f41e69f15d6714616fea64ed9,bytecode_4,1,1944.0,1536.0,408.0,1.0,False
0x5535a72556727c221c567e0fc4208c5a99dba1cc,bytecode_1,1,2768.0,2459.0,309.0,1.0,False
0x5581fc099dfc6be7ddc5ced2880665d777477a76,bytecode_4,1,311.0,136.0,175.0,0.0,0
0x55d722827c8e12504db5b4f3837bff2f43c9f232,bytecode_4,1,2504.0,2327.0,177.0,0.0,0
0x560a20eddeddf84217221aef0d5ca7d7ae7ae798,bytecode_4,1,6763.0,6594.0,169.0,0.0,0
0x56eed4c191ccd1c7a0b1ee5dcbc371814e7e5c1e,bytecode_2,1,2280.0,2014.0,266.0,1.0,False
0x570f5f99b4943edd9ee59776e9d3d0dba955f8c4,bytecode_4,1,3927.0,3496.0,431.0,1.0,True
0x5719ccc045330b53c84e399231c85bfa408cc1f0,bytecode_4,1,1656.0,1517.0,139.0,0.0,0
0x575cb87ab3c2329a0248c7d70e0ead8e57f3e3f7,bytecode_1,1,3779.0,3509.0,270.0,1.0,False
0x57ce4d3b0260bd93c420119ad867580654334143,bytecode_4,1,2469.0,2313.0,156.0,0.0,0
0x58fcf11196abaeefdf23198ec4ec9c5237963e17,bytecode_4,1,3414.0,3310.0,104.0,0.0,0
0x592f9b9a7d7aaf70fd6b4de9883a62ca888de702,bytecode_4,1,1173.0,850.0,323.0,1.0,True
0x5943f3aa6c8c276a41b71c06ae9b37792866fa10,bytecode_3,1,716.0,459.0,257.0,1.0,True
0x599ce9e4da4844ed1e6a22e4e19a0b998c6b5702,bytecode_2,1,2065.0,1551.0,514.0,1.0,False
0x5a502f7205c36ace7d457927b4b1f3a48baedeb2,bytecode_5,1,2725.0,2319.0,406.0,1.0,False
0x5a52d88754c5b56c24f4c5e78ebb74ccf1666c87,bytecode_4,1,3605.0,3435.0,170.0,0.0,0
0x5a555c2649f90302f453520e57dd9947784a4f3a,bytecode_4,1,5399.0,5170.0,229.0,1.0,True
0x5a6303a5753f91d07d191607983562a313ba14b7,bytecode_1,1,3444.0,3062.0,382.0,1.0,False
0x5a8658de344972fc8b6b6a01cd87a64bc7420a38,bytecode_4,1,3181.0,3027.0,154.0,0.0,0
0x5a8f9a2533ba8d11e743455ab338391d56f5ee6b,bytecode_3,1,959.0,748.0,211.0,1.0,False
0x5ac203c782fe5b74ece9cb4ed13b0597bb5c872e,bytecode_4,1,5741.0,5488.0,253.0,1.0,False
0x5b03686f4e484d8e0dc372628d35d49f9b30f7fe,bytecode_4,1,2938.0,2715.0,223.0,0.0,0
0x5b563e2515e089f11509ac18510d9346f492d56a,bytecode_4,1,1262.0,1129.0,133.0,0.0,0
0x5b8ad60798ec10ad36e52625ff881801240c491a,bytecode_4,1,4329.0,3968.0,361.0,1.0,False
0x5c0f734916b17c38674ed5867eda22f8314672ec,bytecode_5,1,541.0,318.0,223.0,1.0,True
0x5c15d6ac5db1a093ad57c383ffe11bde48b8241e,bytecode_5,1,1657.0,1443.0,214.0,1.0,False
0x5c5abd9c0f1c9b7305334944f47caa4b32703eef,bytecode_4,1,3194.0,3034.0,160.0,0.0,0
0x5c679a0a79d495affe049c02483519d51e37f32b,bytecode_4,1,3066.0,2854.0,212.0,1.0,True
0x5c6b491eda3b6610a0cf6d62b8a721c92ad33d44,bytecode_4,1,3426.0,3091.0,335.0,1.0,True
0x5cb888182fbffdb62c08fb4b5a343914f00fdfee,bytecode_4,1,2851.0,2712.0,139.0,0.0,0
0x5d11337d66c909c302491ecac47594bcba441491,bytecode_4,1,2655.0,2524.0,131.0,0.0,0
