address,model,status,n_tokens,prompt_tokens,completion_tokens,gen_code,is_empty
0xe31763aad9294f073ddf18b36503ed037ae5e737,elipmoc_5,1,3916.0,3527.0,389.0,1.0,False
0xe336d0c8b24d8e20b6f714522f590abadb601493,elipmoc_3,1,25615.0,24092.0,1523.0,1.0,True
0xe5a04d98538231b0fab9aba60cd73ce4ff3039df,elipmoc_3,1,19328.0,17480.0,1848.0,1.0,False
0xe6517b766e6ee07f91b517435ed855926bcb1aae,elipmoc_3,1,10050.0,9584.0,466.0,1.0,True
0xe65f525ec48c7e95654b9824ecc358454ea9185e,elipmoc_3,1,6491.0,5843.0,648.0,1.0,False
0xe825363f3bedabc95b2a9d42dbc73ec7b82b57d3,elipmoc_3,1,6215.0,5351.0,864.0,1.0,True
0xe92fa4e3447a58753154364b329d2361b3b4cae4,elipmoc_3,1,5514.0,4849.0,665.0,1.0,True
0xe9e3f9cfc1a64dfca53614a0182cfad56c10624f,elipmoc_3,1,7851.0,6537.0,1314.0,1.0,False
0xeb3107117fead7de89cd14d463d340a2e6917769,elipmoc_2,1,536.0,263.0,273.0,1.0,False
0xf0542ed44d268c85875b3b84b0e7ce0773e9aeef,elipmoc_3,1,371.0,76.0,295.0,1.0,False
0xf0a924661b0263e5ce12756d07f45b8668c53380,elipmoc_4,1,4532.0,3885.0,647.0,1.0,False
0xf0b3ba2dd4b2ef75d727a4045d7fbcc415b77bf0,elipmoc_3,1,4926.0,4321.0,605.0,1.0,False
0xf2d4766ad705e3a5c9ba5b0436b473085f82f82f,elipmoc_3,1,2734.0,1904.0,830.0,1.0,False
0xf317a365cfef0aa4357abd057048808a1d430402,elipmoc_4,1,11207.0,10775.0,432.0,1.0,False
0xf4c27b8b002389864ac214cb13bfeef4cc5c4e8d,elipmoc_3,1,8649.0,7931.0,718.0,1.0,False
0xf5fe6b716c0cd0e88059d8b3d8385c086012eb0e,elipmoc_3,"This model's maximum context length is 32768 tokens. However, your messages resulted in 42391 tokens. Please reduce the length of the messages.",0.0,0.0,0.0,0.0,0
0xf9a5e0436c01cc15708449e480fa5f2d6a5b55ca,elipmoc_3,1,5967.0,4899.0,1068.0,1.0,True
0xfb6916095ca1df60bb79ce92ce3ea74c37c5d359,elipmoc_5,1,11091.0,10688.0,403.0,1.0,False
0xfd2487cc0e5dce97f08be1bc8ef1dce8d5988b4d,elipmoc_3,1,2742.0,2202.0,540.0,1.0,False
